auto_namer_v5b Results
======================================================================

Pass P1    :     0
Pass P1r   :    52
Pass P2    :     0
Pass P6    :     0
Pass P7    :     1
Pass P8f   :   842
Pass P8fw  :    21
Pass P8r   :   658
Pass P8rh  :   156
Pass P9    :     0
Pass P10   :     0
Total renames:    1730
fn_8 fixed:       1678
Remaining:        5404
Coverage:         23.7%

======================================================================
DETAIL
======================================================================
  [P8f  ] 0x821CC908  game_C908                                                fwd 2/5 'game'
  [P1r  ] 0x821CD168  gdReplayMgr_PurgeReplaySampleBallAfterTime               string ref (was gd_ReplayMgr_PurgeReplaySampleBallAfterTime_D168_D168_D168_D168_D168_D168_D168)
  [P8f  ] 0x821CE1B0  game_E1B0                                                fwd 2/4 'game'
  [P1r  ] 0x821D0810  gdCrAttachmentData_PostLoadCreature                      string ref (was gdCrAttachmentData_PostLoadCreature_0810_0810_0810_0810_0810_0810_0810_0810)
  [P1r  ] 0x821D1398  gdCrData_PostLoadChildren                                string ref (was gd_CrData_PostLoadChildren_1398_1398_1398_1398_1398_1398_1398)
  [P8f  ] 0x821D1F68  game_1F68                                                fwd 2/4 'game'
  [P8f  ] 0x821D3218  game_3218                                                fwd 2/4 'game'
  [P8f  ] 0x821D36F8  game_36F8                                                fwd 2/3 'game'
  [P8f  ] 0x821D3C60  game_3C60                                                fwd 3/4 'game'
  [P8r  ] 0x821D4EA0  game_4EA0                                                rev 3/5 callers 'game'
  [P8f  ] 0x821D5738  game_5738                                                fwd 3/5 'game'
  [P8r  ] 0x821D5998  game_5998                                                rev 5/10 callers 'game'
  [P8f  ] 0x821D7010  game_7010                                                fwd 3/4 'game'
  [P8r  ] 0x821D72C0  game_72C0                                                rev 2/3 callers 'game'
  [P8r  ] 0x821D7C10  gdBallPredictData_7C10                                   rev 2/3 callers 'gdBallPredictData'
  [P8r  ] 0x821D7C88  gdBallPredictData_7C88                                   rev 2/3 callers 'gdBallPredictData'
  [P8r  ] 0x821D8920  gdBallPredictData_8920                                   rev 2/2 callers 'gdBallPredictData'
  [P8r  ] 0x821D8C70  game_8C70                                                rev 2/5 callers 'game'
  [P8r  ] 0x821D8D88  fxBallSplash2D_8D88                                      rev 2/2 callers 'fxBallSplash2D'
  [P8f  ] 0x821D9AD8  game_9AD8                                                fwd 2/4 'game'
  [P8f  ] 0x821DBFB8  game_BFB8                                                fwd 2/4 'game'
  [P8f  ] 0x821DDBF0  game_DBF0                                                fwd 2/4 'game'
  [P8f  ] 0x821E1130  game_1130                                                fwd 3/4 'game'
  [P8f  ] 0x821E12D0  game_12D0                                                fwd 3/4 'game'
  [P8f  ] 0x821E1448  game_1448                                                fwd 3/5 'game'
  [P8f  ] 0x821E1DC8  game_1DC8_1DC8                                           fwd 2/3 'game'
  [P8f  ] 0x821E4E68  game_4E68_4E68                                           fwd 3/10 'game'
  [P8r  ] 0x821E7458  atSingleton_7458                                         rev 2/3 callers 'atSingleton'
  [P8f  ] 0x821E8008  game_8008                                                fwd 3/5 'game'
  [P8f  ] 0x821EAB08  game_AB08                                                fwd 2/4 'game'
  [P8f  ] 0x821EAED0  game_AED0_AED0                                           fwd 2/5 'game'
  [P8r  ] 0x821EC7D0  game_C7D0                                                rev 2/2 callers 'game'
  [P8r  ] 0x821ED358  game_D358                                                rev 2/2 callers 'game'
  [P8f  ] 0x821EDCC8  game_DCC8                                                fwd 3/4 'game'
  [P8f  ] 0x821EDE70  game_DE70_DE70                                           fwd 3/4 'game'
  [P8f  ] 0x821EDFE8  game_DFE8                                                fwd 3/5 'game'
  [P8f  ] 0x821F0410  game_0410                                                fwd 4/6 'game'
  [P8f  ] 0x821F9EA8  game_9EA8_9EA8                                           fwd 4/5 'game'
  [P8r  ] 0x8220C450  game_C450_C450                                           rev 2/3 callers 'game'
  [P8f  ] 0x8220CCD0  game_CCD0                                                fwd 2/4 'game'
  [P8f  ] 0x8220D418  game_D418                                                fwd 2/4 'game'
  [P8f  ] 0x8220F0A8  game_F0A8                                                fwd 2/4 'game'
  [P8r  ] 0x8220F208  atSingleton_F208                                         rev 2/3 callers 'atSingleton'
  [P8r  ] 0x822108D0  PongNetRoundRobinCoordinator_08D0                        rev 2/2 callers 'PongNetRoundRobinCoordinator'
  [P8r  ] 0x82211200  ref_1200                                                 rev 3/3 callers 'ref'
  [P8f  ] 0x82211780  game_1780_1780                                           fwd 3/5 'game'
  [P8f  ] 0x82211978  game_1978                                                fwd 3/4 'game'
  [P8f  ] 0x82212778  game_2778                                                fwd 2/5 'game'
  [P8f  ] 0x82215670  game_5670                                                fwd 3/7 'game'
  [P8r  ] 0x8221EFB8  game_EFB8                                                rev 2/3 callers 'game'
  [P8r  ] 0x822200C0  phBoundGeometry_00C0                                     rev 3/8 callers 'rage::phBoundGeometry'
  [P8r  ] 0x82221C30  ke_1C30                                                  rev 2/5 callers 'ke'
  [P8f  ] 0x82223918  game_3918                                                fwd 2/5 'game'
  [P8f  ] 0x82223A60  game_3A60                                                fwd 2/7 'game'
  [P8rh ] 0x82224A88  game_4A88_h                                              rev private helper 'game' sz=80
  [P1r  ] 0x82225150  pongDrawBucket_Load                                      string ref (was pongDrawBucket_Load_5150_5150_5150_5150_5150_5150_5150_5150)
  [P8f  ] 0x82226880  game_6880                                                fwd 8/13 'game'
  [P8fw ] 0x82226EC0  ref_6EC0_w                                               fwd tiny 'ref' sz=44
  [P1r  ] 0x822278D8  pongDrawBucket_AddEntry                                  string ref (was pongDrawBucket_AddEntry_78D8_78D8_78D8_78D8_78D8_78D8_78D8_78D8)
  [P8rh ] 0x82228C58  phBoundGeometry_8C58_h                                   rev private helper 'rage::phBoundGeometry' sz=12
  [P8f  ] 0x8222B5C0  game_B5C0                                                fwd 2/3 'game'
  [P8f  ] 0x8222C188  game_C188                                                fwd 4/15 'game'
  [P8f  ] 0x8222CEB8  game_CEB8                                                fwd 2/4 'game'
  [P8r  ] 0x8222D588  game_D588                                                rev 2/2 callers 'game'
  [P8f  ] 0x8222D5E8  game_D5E8                                                fwd 2/7 'game'
  [P8r  ] 0x8222E328  game_E328_E328                                           rev 2/5 callers 'game'
  [P8r  ] 0x82230540  cvCurveNurbsWM_0540                                      rev 3/3 callers 'cvCurveNurbsWM'
  [P8r  ] 0x822305E0  cvCurveNurbsWM_05E0                                      rev 3/3 callers 'cvCurveNurbsWM'
  [P8r  ] 0x822307B0  cvCurveNurbsWM_07B0                                      rev 2/4 callers 'cvCurveNurbsWM'
  [P8r  ] 0x82231E00  cvCurveNurbsWM_1E00                                      rev 3/3 callers 'cvCurveNurbsWM'
  [P8r  ] 0x82231EA0  cvCurveNurbsWM_1EA0                                      rev 3/3 callers 'cvCurveNurbsWM'
  [P8r  ] 0x82232070  cvCurveNurbsWM_2070                                      rev 2/4 callers 'cvCurveNurbsWM'
  [P8r  ] 0x822325F8  cvCurveNurbsWM_25F8                                      rev 12/12 callers 'cvCurveNurbsWM'
  [P8r  ] 0x822326F0  cvCurveNurbsWM_26F0                                      rev 12/12 callers 'cvCurveNurbsWM'
  [P8r  ] 0x82232A48  cvCurveNurbsWM_2A48                                      rev 4/4 callers 'cvCurveNurbsWM'
  [P8r  ] 0x82232CB0  LocomotionController_2CB0                                rev 2/5 callers 'LocomotionController'
  [P8r  ] 0x822331A8  LocomotionStateMf_31A8                                   rev 2/4 callers 'LocomotionStateMf'
  [P8r  ] 0x82233310  game_3310_3310                                           rev 2/2 callers 'game'
  [P8f  ] 0x82233410  game_3410_3410                                           fwd 3/8 'game'
  [P8f  ] 0x822335F0  game_35F0                                                fwd 8/15 'game'
  [P8f  ] 0x82233970  game_3970                                                fwd 2/3 'game'
  [P8f  ] 0x82233CF0  game_3CF0                                                fwd 7/20 'game'
  [P8r  ] 0x82234190  game_4190                                                rev 2/2 callers 'game'
  [P8r  ] 0x82234330  rage_4330                                                rev 2/3 callers 'rage'
  [P8f  ] 0x82234360  game_4360                                                fwd 3/3 'game'
  [P8f  ] 0x822344B8  game_44B8                                                fwd 2/2 'game'
  [P8f  ] 0x82234628  game_4628                                                fwd 2/2 'game'
  [P8r  ] 0x822347E8  game_47E8                                                rev 2/3 callers 'game'
  [P8f  ] 0x82234870  game_4870_4870                                           fwd 3/7 'game'
  [P8r  ] 0x82237410  cvCurveNurbsWM_7410                                      rev 4/4 callers 'cvCurveNurbsWM'
  [P8f  ] 0x82237D88  game_7D88                                                fwd 2/3 'game'
  [P8r  ] 0x82238600  game_8600_8600                                           rev 4/8 callers 'game'
  [P8r  ] 0x82238678  game_8678                                                rev 3/3 callers 'game'
  [P8r  ] 0x822387D8  game_87D8                                                rev 5/10 callers 'game'
  [P8r  ] 0x82238848  game_8848                                                rev 4/6 callers 'game'
  [P8f  ] 0x822388C0  game_88C0                                                fwd 3/4 'game'
  [P8r  ] 0x82238940  game_8940                                                rev 3/3 callers 'game'
  [P8f  ] 0x822389D0  game_89D0                                                fwd 3/4 'game'
  [P8r  ] 0x82238A50  game_8A50                                                rev 4/4 callers 'game'
  [P8r  ] 0x82239498  jumptable_9498                                           rev 2/5 callers 'jumptable'
  [P8r  ] 0x82239548  jumptable_9548                                           rev 3/3 callers 'jumptable'
  [P8r  ] 0x822395F0  jumptable_95F0                                           rev 2/3 callers 'jumptable'
  [P8r  ] 0x8223A2E8  jumptable_A2E8                                           rev 3/6 callers 'jumptable'
  [P8r  ] 0x8223A370  jumptable_A370                                           rev 2/2 callers 'jumptable'
  [P8f  ] 0x8223AB00  game_AB00                                                fwd 2/2 'game'
  [P8f  ] 0x8223ADE0  game_ADE0                                                fwd 2/4 'game'
  [P8f  ] 0x8223AFF0  game_AFF0                                                fwd 2/4 'game'
  [P8r  ] 0x8223B4B8  crIKSolverGleicherLimb_B4B8                              rev 2/5 callers 'rage::crIKSolverGleicherLimb'
  [P8r  ] 0x8223BDB0  game_BDB0                                                rev 2/2 callers 'game'
  [P8r  ] 0x8223BE20  game_BE20                                                rev 2/2 callers 'game'
  [P8r  ] 0x8223BED0  phBoundGeometry_BED0                                     rev 2/4 callers 'rage::phBoundGeometry'
  [P8r  ] 0x8223DF98  phBoundSphere_DF98                                       rev 2/3 callers 'rage::phBoundSphere'
  [P8r  ] 0x8223EA10  phBoundBox_EA10                                          rev 2/3 callers 'rage::phBoundBox'
  [P8f  ] 0x82248588  game_8588_8588                                           fwd 3/7 'game'
  [P8f  ] 0x82248C58  game_8C58                                                fwd 2/2 'game'
  [P8f  ] 0x82248DB0  game_8DB0                                                fwd 4/6 'game'
  [P8r  ] 0x8224A438  xe_A438                                                  rev 2/2 callers 'xe'
  [P8r  ] 0x8224A510  xe_A510                                                  rev 2/4 callers 'xe'
  [P8f  ] 0x8224AA68  game_AA68                                                fwd 2/2 'game'
  [P8rh ] 0x8224ABD8  crAnimFrame_ABD8_h                                       rev private helper 'rage::crAnimFrame' sz=76
  [P8f  ] 0x8224ACA0  game_ACA0                                                fwd 3/4 'game'
  [P8f  ] 0x8224B1C8  game_B1C8                                                fwd 2/5 'game'
  [P8f  ] 0x8224B308  game_B308                                                fwd 4/5 'game'
  [P8f  ] 0x8224B3F8  game_B3F8                                                fwd 3/4 'game'
  [P8f  ] 0x8224B4F8  game_B4F8                                                fwd 2/5 'game'
  [P8f  ] 0x8224C128  game_C128                                                fwd 2/3 'game'
  [P8f  ] 0x8224C288  game_C288                                                fwd 2/2 'game'
  [P8r  ] 0x8224C358  game_C358                                                rev 3/8 callers 'game'
  [P8r  ] 0x8224C4A8  game_C4A8                                                rev 2/5 callers 'game'
  [P8r  ] 0x8224C810  game_C810                                                rev 3/4 callers 'game'
  [P8r  ] 0x8224D5B8  xe_D5B8                                                  rev 4/5 callers 'xe'
  [P8rh ] 0x8224E1B0  phArticulatedCollider_E1B0_h                             rev private helper 'rage::phArticulatedCollider' sz=32
  [P8r  ] 0x8224E668  phArticulatedCollider_E668                               rev 14/18 callers 'rage::phArticulatedCollider'
  [P8r  ] 0x8224F0E0  phArticulatedCollider_F0E0                               rev 2/2 callers 'rage::phArticulatedCollider'
  [P8f  ] 0x82251618  game_1618                                                fwd 3/5 'game'
  [P8f  ] 0x822518C0  game_18C0                                                fwd 5/7 'game'
  [P8r  ] 0x82251DD8  phJoint3Dof_1DD8                                         rev 2/2 callers 'rage::phJoint3Dof'
  [P8r  ] 0x82254568  phJoint3Dof_4568                                         rev 4/4 callers 'rage::phJoint3Dof'
  [P8r  ] 0x82254800  phJoint3Dof_4800                                         rev 2/2 callers 'rage::phJoint3Dof'
  [P8r  ] 0x82255558  phJoint1Dof_5558                                         rev 2/3 callers 'rage::phJoint1Dof'
  [P8r  ] 0x82255D58  phArticulatedCollider_5D58                               rev 3/4 callers 'rage::phArticulatedCollider'
  [P8r  ] 0x82255FE0  phArticulatedCollider_5FE0                               rev 2/3 callers 'rage::phArticulatedCollider'
  [P8r  ] 0x822560F8  phArticulatedCollider_60F8                               rev 2/2 callers 'rage::phArticulatedCollider'
  [P8r  ] 0x82256518  phArticulatedCollider_6518                               rev 2/2 callers 'rage::phArticulatedCollider'
  [P8f  ] 0x82256968  game_6968                                                fwd 2/4 'game'
  [P8f  ] 0x82256D98  game_6D98                                                fwd 2/2 'game'
  [P8r  ] 0x82258450  phArticulatedCollider_8450                               rev 2/2 callers 'rage::phArticulatedCollider'
  [P8r  ] 0x82258A30  phArticulatedCollider_8A30                               rev 2/2 callers 'rage::phArticulatedCollider'
  [P8r  ] 0x82258B10  phArticulatedCollider_8B10                               rev 2/2 callers 'rage::phArticulatedCollider'
  [P8f  ] 0x82258FC0  game_8FC0                                                fwd 3/3 'game'
  [P8r  ] 0x822596C0  phJoint1Dof_96C0                                         rev 2/2 callers 'rage::phJoint1Dof'
  [P8r  ] 0x82259810  phJoint1Dof_9810                                         rev 2/2 callers 'rage::phJoint1Dof'
  [P8r  ] 0x8225AE38  phJoint1Dof_AE38                                         rev 3/7 callers 'rage::phJoint1Dof'
  [P8r  ] 0x8225B128  game_B128                                                rev 2/2 callers 'game'
  [P8r  ] 0x8225B710  phJoint1Dof_B710                                         rev 2/2 callers 'rage::phJoint1Dof'
  [P8r  ] 0x8225B7E0  phJoint3Dof_B7E0                                         rev 2/3 callers 'rage::phJoint3Dof'
  [P8r  ] 0x8225C510  rage_C510                                                rev 2/2 callers 'rage'
  [P8r  ] 0x8225CB68  ke_CB68                                                  rev 2/2 callers 'ke'
  [P8r  ] 0x8225D8A0  fragDrawable_D8A0                                        rev 3/3 callers 'rage::fragDrawable'
  [P8r  ] 0x8225DD70  ph_DD70                                                  rev 3/7 callers 'ph'
  [P8r  ] 0x82260128  game_0128                                                rev 2/3 callers 'game'
  [P8f  ] 0x82260188  game_0188                                                fwd 2/3 'game'
  [P8f  ] 0x822602E8  game_02E8                                                fwd 2/3 'game'
  [P8r  ] 0x822603D0  game_03D0_03D0                                           rev 6/14 callers 'game'
  [P8r  ] 0x82260578  game_0578                                                rev 4/4 callers 'game'
  [P8f  ] 0x82260688  game_0688                                                fwd 2/2 'game'
  [P8r  ] 0x82260738  game_0738                                                rev 2/5 callers 'game'
  [P8f  ] 0x822608C8  game_08C8                                                fwd 2/3 'game'
  [P8r  ] 0x822609F0  game_09F0                                                rev 10/15 callers 'game'
  [P8r  ] 0x82260A70  game_0A70                                                rev 2/4 callers 'game'
  [P8f  ] 0x82260C10  game_0C10                                                fwd 2/3 'game'
  [P8r  ] 0x82261420  game_1420                                                rev 3/4 callers 'game'
  [P8r  ] 0x822621B0  cmCond_21B0                                              rev 25/56 callers 'cmCond'
  [P8f  ] 0x82266470  game_6470_6470                                           fwd 3/5 'game'
  [P8f  ] 0x822719B0  game_19B0                                                fwd 4/6 'game'
  [P8f  ] 0x82271AB0  game_1AB0_1AB0                                           fwd 3/4 'game'
  [P8r  ] 0x82272E80  game_2E80_2E80                                           rev 4/5 callers 'game'
  [P8r  ] 0x82273030  game_3030                                                rev 3/3 callers 'game'
  [P8r  ] 0x82273BA0  cmReporterCtor_3BA0                                      rev 2/2 callers 'cmReporterCtor'
  [P8r  ] 0x82275E40  game_5E40_5E40                                           rev 3/3 callers 'game'
  [P8f  ] 0x82275FC8  game_5FC8_5FC8                                           fwd 2/2 'game'
  [P8f  ] 0x82276100  game_6100_6100                                           fwd 2/4 'game'
  [P8r  ] 0x822794A8  cmApproach2_94A8                                         rev 2/2 callers 'rage::cmApproach2'
  [P8r  ] 0x8227DEC0  dcamPolarCam_DEC0                                        rev 2/2 callers 'rage::dcamPolarCam'
  [P8f  ] 0x8227F5E8  game_F5E8                                                fwd 2/8 'game'
  [P1r  ] 0x822801B8  pongBallInstance_ActivateBall                            string ref (was pongBallInstance_ActivateBall_01B8_01B8_01B8_01B8_01B8_01B8_01B8_01B8)
  [P1r  ] 0x82281408  gmBallNode_Reset                                         string ref (was gmBallNode_Reset_1408_1408_1408_1408_1408_1408_1408_1408)
  [P8f  ] 0x82282240  game_2240                                                fwd 4/4 'game'
  [P8r  ] 0x82282318  gmBallNode_2318                                          rev 2/2 callers 'gmBallNode'
  [P8f  ] 0x822832D0  game_32D0                                                fwd 2/3 'game'
  [P8f  ] 0x822860D8  game_60D8_60D8                                           fwd 5/12 'game'
  [P8f  ] 0x822870C8  game_70C8_70C8                                           fwd 5/15 'game'
  [P1r  ] 0x82287B50  gdBallPredictData_SetInitialBallAngVelocity              string ref (was ballPredict_ProcessHit)
  [P8f  ] 0x82288368  game_8368                                                fwd 4/10 'game'
  [P8r  ] 0x82288C68  gdBallPredictData_8C68                                   rev 2/2 callers 'gdBallPredictData'
  [P8r  ] 0x82289110  gdBallPredictData_9110                                   rev 2/2 callers 'gdBallPredictData'
  [P1r  ] 0x8228DB60  phBound_Load_v110                                        string ref (was phBound_Load_v110_DB60_DB60_DB60_DB60_DB60_DB60_DB60_DB60)
  [P8r  ] 0x8228DDB0  phBoundComposite_DDB0                                    rev 5/12 callers 'rage::phBoundComposite'
  [P8r  ] 0x8228E750  phBoundComposite_E750                                    rev 6/10 callers 'rage::phBoundComposite'
  [P8r  ] 0x8228F508  phBoundComposite_F508                                    rev 6/7 callers 'rage::phBoundComposite'
  [P8r  ] 0x8228F5C8  pongCreatureInst_F5C8                                    rev 3/6 callers 'pongCreatureInst'
  [P8r  ] 0x82291310  ph_1310                                                  rev 2/5 callers 'ph'
  [P8rh ] 0x822944B8  phRope_44B8_h                                            rev private helper 'rage::phRope' sz=48
  [P8rh ] 0x822944E8  phSimulator_44E8_h                                       rev private helper 'rage::phSimulator' sz=44
  [P8rh ] 0x82294518  phSimulator_4518_h                                       rev private helper 'rage::phSimulator' sz=44
  [P8r  ] 0x82294790  phBoundOTGrid_4790                                       rev 3/4 callers 'rage::phBoundOTGrid'
  [P8r  ] 0x822947B0  phBoundRibbon_47B0                                       rev 2/4 callers 'rage::phBoundRibbon'
  [P8r  ] 0x82295170  phBoundGeometry_5170                                     rev 2/2 callers 'rage::phBoundGeometry'
  [P8r  ] 0x82296CA8  phPolytree_6CA8                                          rev 2/5 callers 'phPolytree'
  [P8f  ] 0x8229D5D0  ph_D5D0                                                  fwd 2/3 'ph'
  [P8r  ] 0x8229FD50  phBoundRibbon_FD50                                       rev 3/3 callers 'rage::phBoundRibbon'
  [P8r  ] 0x822A2200  phBoundRibbon_2200                                       rev 2/4 callers 'rage::phBoundRibbon'
  [P8r  ] 0x822A2270  phBoundRibbon_2270                                       rev 2/5 callers 'rage::phBoundRibbon'
  [P8r  ] 0x822A2370  phBoundRibbon_2370                                       rev 2/4 callers 'rage::phBoundRibbon'
  [P8r  ] 0x822A4288  phBoundCapsule_4288                                      rev 4/4 callers 'rage::phBoundCapsule'
  [P8r  ] 0x822A4338  phBoundCapsule_4338                                      rev 3/3 callers 'rage::phBoundCapsule'
  [P8r  ] 0x822A4808  phBoundCapsule_4808                                      rev 3/3 callers 'rage::phBoundCapsule'
  [P8r  ] 0x822A6A40  phBoundBox_6A40                                          rev 3/4 callers 'rage::phBoundBox'
  [P8r  ] 0x822ADBD8  phBoundQuadtree_DBD8                                     rev 2/3 callers 'rage::phBoundQuadtree'
  [P8r  ] 0x822AF1E0  phBoundQuadtree_F1E0                                     rev 2/2 callers 'rage::phBoundQuadtree'
  [P8rh ] 0x822AFFB8  ph_FFB8_h                                                rev private helper 'ph' sz=28
  [P8rh ] 0x822BB408  rage_B408_h                                              rev private helper 'rage' sz=64
  [P8f  ] 0x822BC440  game_C440                                                fwd 8/12 'game'
  [P1r  ] 0x822BD988  pongShell_onIsStateChangeOK                              string ref (was pongShell_onIsStateChangeOK_D988_D988_D988_D988_D988_D988_D988_D988)
  [P8f  ] 0x822BF5F0  game_F5F0                                                fwd 4/6 'game'
  [P8fw ] 0x822C0390  game_0390_w                                              fwd tiny 'game' sz=24
  [P8f  ] 0x822C0628  game_0628                                                fwd 3/3 'game'
  [P8rh ] 0x822C1B20  pongXMVMovie_1B20_h                                      rev private helper 'pongXMVMovie' sz=16
  [P1r  ] 0x822C3800  phSimulator_FindWeakestInst                              string ref (was phSimulator_FindWeakestInst_3800_3800_3800_3800_3800_3800_3800_3800)
  [P8f  ] 0x822C3B80  game_3B80                                                fwd 2/3 'game'
  [P8r  ] 0x822C4C98  phSimulator_4C98                                         rev 2/2 callers 'rage::phSimulator'
  [P8r  ] 0x822C4E30  phLevelNew_4E30                                          rev 2/3 callers 'rage::phLevelNew'
  [P8r  ] 0x822C6218  phLevelNew_6218                                          rev 4/4 callers 'rage::phLevelNew'
  [P8r  ] 0x822C62F8  phLevelNew_62F8                                          rev 2/2 callers 'rage::phLevelNew'
  [P8r  ] 0x822C6508  phLevelNew_6508                                          rev 2/2 callers 'rage::phLevelNew'
  [P8r  ] 0x822C67B8  phLevelNew_67B8                                          rev 2/2 callers 'rage::phLevelNew'
  [P8r  ] 0x822C6858  phLevelNew_6858                                          rev 2/2 callers 'rage::phLevelNew'
  [P8r  ] 0x822C6E48  phLevelNew_6E48                                          rev 2/2 callers 'rage::phLevelNew'
  [P8r  ] 0x822C6EE0  phLevelNew_6EE0                                          rev 2/2 callers 'rage::phLevelNew'
  [P8r  ] 0x822C6F60  phLevelNew_6F60                                          rev 5/5 callers 'rage::phLevelNew'
  [P8r  ] 0x822C7008  phLevelNew_7008                                          rev 7/7 callers 'rage::phLevelNew'
  [P8r  ] 0x822C7158  phLevelNew_7158                                          rev 2/2 callers 'rage::phLevelNew'
  [P8r  ] 0x822C7220  phLevelNew_7220                                          rev 2/2 callers 'rage::phLevelNew'
  [P8r  ] 0x822C73E8  phLevelNew_73E8                                          rev 2/2 callers 'rage::phLevelNew'
  [P1r  ] 0x822C9610  phArchetype_Load                                         string ref (was phArchetype_Load_9610_9610_9610_9610_9610_9610_9610_9610)
  [P8f  ] 0x822CB0E0  game_B0E0                                                fwd 3/3 'game'
  [P8f  ] 0x822D5400  game_5400                                                fwd 2/3 'game'
  [P8f  ] 0x822D5BC0  game_5BC0                                                fwd 2/5 'game'
  [P8f  ] 0x822D5E28  game_5E28                                                fwd 2/5 'game'
  [P8f  ] 0x822D6008  game_6008                                                fwd 2/4 'game'
  [P8r  ] 0x822D61C8  game_61C8_61C8                                           rev 2/2 callers 'game'
  [P8f  ] 0x822D7C90  game_7C90                                                fwd 5/13 'game'
  [P8f  ] 0x822DABF8  game_ABF8                                                fwd 2/8 'game'
  [P8r  ] 0x822DB098  phConstrainedCollider_B098                               rev 2/2 callers 'rage::phConstrainedCollider'
  [P8f  ] 0x822DB398  game_B398                                                fwd 8/17 'game'
  [P8r  ] 0x822DB9F8  game_B9F8                                                rev 2/2 callers 'game'
  [P8r  ] 0x822DBAA8  phConstrainedCollider_BAA8                               rev 4/4 callers 'rage::phConstrainedCollider'
  [P8r  ] 0x822DBB48  phConstrainedCollider_BB48                               rev 4/4 callers 'rage::phConstrainedCollider'
  [P8r  ] 0x822DC2F0  phConstrainedCollider_C2F0                               rev 2/2 callers 'rage::phConstrainedCollider'
  [P8r  ] 0x822DC508  phConstrainedCollider_C508                               rev 2/2 callers 'rage::phConstrainedCollider'
  [P8r  ] 0x822DD1C8  game_D1C8_D1C8                                           rev 2/2 callers 'game'
  [P8r  ] 0x822DE3D0  phLevelNew_E3D0                                          rev 3/5 callers 'rage::phLevelNew'
  [P8f  ] 0x822DEFD0  game_EFD0                                                fwd 2/4 'game'
  [P8r  ] 0x822E0458  rage_0458                                                rev 2/5 callers 'rage'
  [P8f  ] 0x822E05D0  game_05D0_05D0                                           fwd 2/6 'game'
  [P8f  ] 0x822E06B0  game_06B0                                                fwd 2/6 'game'
  [P8r  ] 0x822E09A0  game_09A0                                                rev 2/3 callers 'game'
  [P8r  ] 0x822E0A30  game_0A30_0A30                                           rev 2/3 callers 'game'
  [P8f  ] 0x822E0AE8  game_0AE8_0AE8                                           fwd 2/6 'game'
  [P8f  ] 0x822E0BD0  game_0BD0                                                fwd 2/7 'game'
  [P8r  ] 0x822E0CF0  rage_0CF0                                                rev 2/3 callers 'rage'
  [P1r  ] 0x822E12A0  fiDevice_GetDevice                                       string ref (was fiDevice_GetDevice_12A0_12A0_12A0_12A0_12A0_12A0_12A0_12A0)
  [P8r  ] 0x822E1B50  fiDeviceMemory_1B50                                      rev 2/2 callers 'rage::fiDeviceMemory'
  [P8f  ] 0x822E2510  game_2510                                                fwd 2/4 'game'
  [P8r  ] 0x822E30B8  rage_30B8                                                rev 3/3 callers 'rage'
  [P1r  ] 0x822E3518  fiStream_Open                                            string ref (was fiStream_Open_3518_3518_3518_3518_3518_3518_3518_3518)
  [P8r  ] 0x822E3650  sysMemSimpleAllocator_3650                               rev 2/3 callers 'rage::sysMemSimpleAllocator'
  [P8r  ] 0x822E3E40  parStreamOutXml_3E40                                     rev 3/7 callers 'rage::parStreamOutXml'
  [P1r  ] 0x822E4488  fiPackfile_Open                                          string ref (was fiPackfile_Open_4488_4488_4488_4488_4488_4488_4488_4488)
  [P8r  ] 0x822E4648  fiPackfile_4648                                          rev 2/2 callers 'rage::fiPackfile'
  [P8r  ] 0x822E51F0  fiAsciiTokenizer_51F0                                    rev 5/13 callers 'rage::fiAsciiTokenizer'
  [P8f  ] 0x822EA2B8  game_A2B8                                                fwd 2/4 'game'
  [P8r  ] 0x822EA378  fiDeviceLocal_A378                                       rev 11/11 callers 'rage::fiDeviceLocal'
  [P8r  ] 0x822EAC20  game_AC20                                                rev 2/4 callers 'game'
  [P8r  ] 0x822EB320  game_B320_B320                                           rev 81/142 callers 'game'
  [P8f  ] 0x822EBF88  game_BF88                                                fwd 6/7 'game'
  [P8f  ] 0x822EC418  game_C418_C418                                           fwd 3/4 'game'
  [P7   ] 0x822EC7F8  msgMsgSink_ctor_C7F8                                     stores vtable 0x82027B34 (msgMsgSink) into 0(r3)
  [P8f  ] 0x822F14A8  game_14A8                                                fwd 3/4 'game'
  [P8f  ] 0x822F4320  game_4320_4320                                           fwd 4/10 'game'
  [P8f  ] 0x822F4768  game_4768_4768                                           fwd 3/5 'game'
  [P8f  ] 0x822F4C98  game_4C98                                                fwd 2/2 'game'
  [P8f  ] 0x822F5198  game_5198                                                fwd 2/4 'game'
  [P8f  ] 0x822F5458  game_5458                                                fwd 3/5 'game'
  [P8f  ] 0x822F5628  game_5628                                                fwd 3/5 'game'
  [P8f  ] 0x822F5750  game_5750                                                fwd 3/5 'game'
  [P8f  ] 0x822F5878  game_5878                                                fwd 3/5 'game'
  [P8f  ] 0x822F59A0  game_59A0                                                fwd 3/5 'game'
  [P8f  ] 0x822F5AC8  game_5AC8                                                fwd 3/5 'game'
  [P8f  ] 0x822F5BF0  game_5BF0                                                fwd 3/5 'game'
  [P8f  ] 0x822F5D10  game_5D10                                                fwd 3/5 'game'
  [P8f  ] 0x822F5DA0  game_5DA0                                                fwd 3/5 'game'
  [P8f  ] 0x822F5E30  game_5E30                                                fwd 3/5 'game'
